CCTV1,rtp://239.109.205.118:8880
CHC高清电影,rtp://239.112.205.206:5140
CHC家庭影院,rtp://239.112.205:5140
安康镇坪,rtp://239.109.205.67:8472
安康镇坪,rtp://239.111.205.27:5140
安康综合,rtp://239.109.205.104:8768
安康综合,rtp://239.112.205.216:5140
白水,rtp://239.109.205.87:8632
百视通,rtp://239.111.205.21:5140
宝鸡,rtp://239.112.205.144:5140
宝鸡,rtp://239.112.205.147:5140
宝鸡1,rtp://239.112.205.143:5140
宝鸡2,rtp://239.112.205.148:5140
凤凰中文,rtp://239.111.205.78:5140
凤凰资讯,rtp://239.111.205.82:5140
凤翔,rtp://239.111.205.244:5140
扶风,rtp://239.111.205.80:5140
佛坪,rtp://239.112.205.229:5140
富平,rtp://239.109.205.71:8504
富平,rtp://239.112.205.188:5140
韩城综合,rtp://239.109.205.72:8512
华阴[720*576],rtp://239.112.205.193:5140
华阴1,rtp://239.109.205.63:8440
华州综合,rtp://239.109.205.93:8680
华州综合[768*576],rtp://239.112.205.192:5140
环球旅游,rtp://239.110.205.74:8004
环球旅游[768*576],rtp://239.111.205.61:5140
极速汽车,rtp://239.109.205.64:8448
极速汽车,rtp://239.111.205.185:5140
家家购物,rtp://239.110.205.30:9784
家有购物,rtp://239.110.205.31:9788
家有购物[768*576],rtp://239.111.205.95:5140
精选,rtp://239.110.205.56:9950
聚鲨环球,rtp://239.110.205.34:9800
聚鲨环球,rtp://239.112.205.158:5140
岚皋,rtp://239.111.205.248:5140
麟游,rtp://239.111.205.31:5140
留坝,rtp://239.110.205.54:9942
留坝,rtp://239.112.205.240:5140
陇县,rtp://239.111.205.252:5140
略阳,rtp://239.110.205.50:9926
略阳,rtp://239.112.205.235:5140
眉县新闻,rtp://239.111.205.81:5140
勉县综合,rtp://239.110.205.53:9938
勉县综合,rtp://239.112.205.239:5140
南郑,rtp://239.110.205.82:7948
南郑,rtp://239.111.205.8:5140
宁强,rtp://239.111.205.18:5140
农林卫视,rtp://239.112.205.27:5140
蒲城综合[720*576],rtp://239.112.205.194:5140
千阳,rtp://239.111.205.250:5140
融媒直播,rtp://239.111.205.6:5140
山西优购物,rtp://239.112.205.209:5140
陕视融媒,rtp://239.110.205.52:9934
陕视直播,rtp://239.110.205.41:9874
陕视直播,rtp://239.112.205.217:5140
陕西1套,rtp://239.109.205.2:9120
陕西1套,rtp://239.110.205.83:7944
陕西1套,rtp://239.112.205.18:5140
陕西2套,rtp://239.109.205.3:9128
陕西2套,rtp://239.110.205.84:7940
陕西2套,rtp://239.112.205.19:5140
陕西3套,rtp://239.109.205.4:9136
陕西3套,rtp://239.112.205.20:5140
陕西4套,rtp://239.109.205.5:9144
陕西4套,rtp://239.112.205.21:5140
陕西5套,rtp://239.109.205.6:9152
陕西5套,rtp://239.112.205.22:5140
陕西6套,rtp://239.109.205.7:9160
陕西6套,rtp://239.112.205.23:5140
陕西7套,rtp://239.109.205.8:9168
陕西7套,rtp://239.110.205.85:7936
陕西7套,rtp://239.112.205.24:5140
陕西8套,rtp://239.109.205.217:9706
陕西8套,rtp://239.111.205.41:5140
陕西都市,rtp://239.111.205.42:5140
陕西公共,rtp://239.111.205.100:5140
陕西乐家购物,rtp://239.111.205.101:5140
陕西生活,rtp://239.111.205.98:5140
陕西新闻,rtp://239.111.205.28:5140
陕西体育,rtp://239.111.205.36:5140
陕西影视,rtp://239.111.205.99:5140
商洛,rtp://239.109.205.69:8488
商洛,rtp://239.112.205.189:5140
生态环境,rtp://239.110.205.73:8000
